title,link,image,author,discount,publisher,pubdate,isbn,description,title_nouns,description	_nouns
일잘러의비밀엑셀대신파이썬으로업무자동화하기엑셀반복업무로지친직장인파이썬으로칼퇴하자,https://search.shopping.naver.com/book/catalog/32463519347,https://shopping-phinf.pstatic.net/main_3246351/32463519347.20230815080414.jpg,포스코인재창조원,20520,한빛미디어,20220425,9791162245569,일잘러로거듭나려면이제엑셀대신파이썬이다직장인들에게날개를달아줄파이썬업무자동화지금까지엑셀을잘만써왔는데왜다들파이썬을하라는걸까요엑셀은사무업무에최적화된프로그램이지만대용량데이터를처리하거나반복업무를자동화하는데는한계가있습니다파이썬을사용하면단몇줄의코드만으로기존엑셀의장점에더하여빠른속도까지한방에해결할수있습니다이책은엑셀로하던업무를파이썬으로실행하여더쉽고빠르게업무자동화를실현시키는방법을안내합니다파이썬기초지식과함께엑셀뿐만아니라파워포인트문서를파이썬으로자동화하는방법데이터의그래프시각화웹크롤링으로데이터를수집하는방법까지다양한업무상황에서의파이썬응용방법을알아봅니다실전예제를따라하고적용하다보면파이썬을처음배우는직장인들도코딩에대한두려움을버리고업무자동화에한걸음더다가갈수있을것입니다,"['일', '비밀', '엑셀', '대신', '파이썬', '업무', '자동', '엑셀', '반복', '업무', '직장인', '파이썬', '칼퇴', '하자']","['일', '거듭', '려면', '이제', '엑셀', '대신', '파이썬', '직장인', '날개', '파이썬', '업무', '자동화', '지금', '엑셀', '잘만', '왜', '파이썬', '하라', '는걸', '엑셀', '사무', '업무', '최적화', '프로그램', '만대', '용량', '데이터', '처리', '거나', '반복', '업무', '자동화', '데', '한계', '파이썬', '을사', '줄', '코드', '기존', '엑셀', '장점', '속도', '방', '해결', '책', '엑셀', '업무', '파이썬', '실행', '더', '업무', '자동화', '실현', '방법', '안내', '파이썬', '초지', '엑셀', '파워포인트', '문서', '파이썬', '자동화', '방법', '데이터', '그래프', '시각', '웹', '롤링', '데이터', '수집', '방법', '업무', '상황', '파이썬', '응용', '방법', '실전', '예제', '적용', '파이썬', '처음', '직장인', '코딩', '대한', '두려움', '업무', '자동화', '걸음', '더']"
파이썬을이용한머신러닝딥러닝실전개발입문웹크롤링과스크레이핑부터머신러닝딥러닝까지체계적으로배우기,https://search.shopping.naver.com/book/catalog/32480762980,https://shopping-phinf.pstatic.net/main_3248076/32480762980.20230313190234.jpg,쿠지라 히코우즈쿠에,27000,위키북스,20191210,9791158391799,를사용하여실무에머신러닝딥러닝을적용해보자인공지능머신러닝딥러닝은바둑의료자동차등이미다양한분야에서성공적인성과를보여주고있습니다이러한머신러닝딥러닝과관련된성공사례를듣고나면실제업무에서도활용해보고싶을것입니다사실머신러닝이라고하면어려운수학과관련된지식이필요하다고생각하는경우가많지만그렇게까지어려운수학을사용하는경우는거의없습니다활용할데이터만가지고있다면자신이원하는것을만들어낼수있습니다파이썬을이용한머신러닝딥러닝실전개발입문에서는머신러닝의바탕이되는데이터를수집하고수집된데이터를기반으로머신러닝을수행하는방법을설명합니다인터넷에서데이터를어떻게효율적으로수집하는지알아보고머신러닝을원활하게할수있게끔데이터를가공하는방법을살펴봅니다나아가가공된데이터를이용해챗봇제작규동메뉴이미지판정얼굴인식등머신러닝에활용하는과정까지실질적인파이썬예제코드로소개합니다이번개정판에서는라이브러리사용방법의변경프레임워크관련내용의추가일부예제의수정등의내용이보강되었습니다,"['파이썬', '이용', '머신', '러닝', '딥', '러닝', '실전', '개발', '입문', '웹', '롤링', '스크레이핑', '머신', '러닝', '딥', '러닝', '체계']","['를', '사용', '실무', '머신', '러닝', '딥', '러닝', '적용', '인공', '지능', '머신', '러닝', '딥', '러닝', '바둑', '의료', '자동', '차등', '분야', '성공', '인성', '머신', '러닝', '딥', '러닝', '관련', '성공사례', '실제', '업무', '활용', '사실', '머신', '러닝', '수학과', '관련', '지식', '생각', '경우', '수학', '을사', '경우', '거의', '활용', '데이터', '가지', '자신', '낼수', '파이썬', '용한', '머신', '러닝', '딥', '러닝', '실전', '개발', '입문', '머신', '러닝', '바탕', '데이터', '수집', '수집', '데이터', '기반', '머신', '러닝', '수행', '방법', '설명', '합', '인터넷', '데이터', '효율', '수집', '머신', '러닝', '데이터', '가공', '방법', '가공', '데이터', '용해', '챗봇', '제작', '규동', '메뉴', '이미지', '판정', '얼굴인식', '등', '머신', '러닝', '활용', '과정', '실질', '파이썬', '예제', '코드', '소개', '합', '이번', '개정판', '라이브러리', '사용', '방법', '변경', '프레임워크', '관련', '용의', '추가', '일부', '예제', '수정', '등', '용이', '보강']"
파이썬과함께하는로봇창작프로젝트한권으로끝내는로봇프로젝트,https://search.shopping.naver.com/book/catalog/32462309295,https://shopping-phinf.pstatic.net/main_3246230/32462309295.20221230072306.jpg,김형기,16200,삼양미디어,20201105,9788958973898,직접조립한로봇으로다양한창작활동을하면서파이썬프로그래밍학습은물론창의적피지컬컴퓨팅시스템제작까지이한권으로마스터합니다이책은일상에서발생하는다양한문제상황을레고마인드스톰교구로직접로봇을조립하여문제를해결해나가는코딩방법을익히면서소프트웨어를학습할수있도록구성하였습니다뿐만아니라여러가지센서와확장보드를활용하여실생활과밀접한피지컬컴퓨팅을직접구현해보면서컴퓨팅사고력문제해결력창의적사고력까지키울수있도록하였습니다,"['파이썬', '로봇', '창작', '프로젝트', '권', '로봇', '프로젝트']","['직접', '조립', '로봇', '창작', '활동', '파이썬', '프로그래밍', '학습', '창의', '피지', '컬', '컴퓨팅', '시스템', '제작', '권', '마스터', '책', '일상', '발생', '문제', '상황', '레고', '마인드', '스톰', '교구', '직접', '로봇', '조립', '문제', '해결', '해나', '코딩', '방법', '소프트웨어', '학습', '구성', '뿐', '여러가지', '센서', '확장', '보드', '활용', '실생활', '피지', '컬', '컴퓨팅', '직접', '구현', '컴퓨팅', '사고력', '문제해결', '창의', '사고력']"
해커와모의침투연구자를위한파이썬프로그래밍,https://search.shopping.naver.com/book/catalog/32483621625,https://shopping-phinf.pstatic.net/main_3248362/32483621625.20230829090009.jpg,저스틴 지이츠^팀 아널드,25200,에이콘출판,20220430,9791161756356,다양한해킹도구를사용하는것도좋지만본인이원하는기능을자유자재로구현해낼수있다면얼마나더편리할까직접필요한도구를개발해고급보안전문가로발돋움할수있는기회다판은판의내용에서코드를파이썬으로업그레이드하고여러최적화를적용했다또한디지털포렌식도구제작등의새로운내용도추가했다전체적으로멋진공격기법의구현방법을전수하고있기때문에흥미로운부분이많으며도구개발에필요한프로그래밍기술을총체적으로다룬다,"['해커', '모의', '침투', '연구자', '위', '파이썬', '프로그래밍']","['해킹', '본인', '기능', '자유', '자재', '구현', '얼마나', '더', '직접', '도구', '개발', '해고', '보안', '전문가', '발돋움', '기회', '판', '판', '내용', '코드', '파이썬', '업그레이드', '여러', '최적화', '적용', '또한', '디지털', '포렌식', '도구', '제작', '등', '용도', '추가', '전체', '공격', '기법', '구현', '방법', '전수', '때문', '부분', '도구', '개발', '프로그래밍', '기술', '총', '체적']"
파이썬을활용한나만의만들기,https://search.shopping.naver.com/book/catalog/32490949882,https://shopping-phinf.pstatic.net/main_3249094/32490949882.20221228074334.jpg,안정국,22500,삼일인포마인,20210104,9788959429127,파이썬을활용하여나만의로봇비서를만들어보자특장점국내최초로파이썬을활용한제작사례를설명파이썬기초판다스기초에대한상세한설명일반업무뿐만아니라재무회계와관련된작성사례및텔레그램을이용한자동전달기능구현사례설명주요내용파이썬입문자를위한파이썬기초설명파이썬라이브러리인인판다스기초설명등파이썬라이브러리설명각종사례환율조회국세청사업자등록번호조회네이버시청률조회나라장터공고파일취합뉴스레터작성및발송상장주식베타구하기전자공시정보조회데이터워드와연결하기텔레그램봇을활용한공시정보자동전달경쟁도서와비교등상용소프트웨어설명교재와달리무료오픈소스인을활용한작성사례를설명특히기존관련서적에서설명이거의없는재무회계관련사례를포함하여회계재무담당자의업무자동화에활용가능텔레그램봇을활용하여핸드폰에서각종정보를실시간을받아보는사례등실무적용가능한사례포함,"['파이썬', '활용', '한나', '만들기']","['파이썬', '활용', '로봇', '비서', '특', '장점', '국내', '최초', '파이썬', '활용', '제작', '사례', '설명', '파이썬', '초판', '다스', '기초', '상세', '설명', '일반', '업무', '재무회계', '관련', '작성', '사례', '및', '텔레', '그램', '용한', '자동', '전달', '기능', '구현', '사례', '설명', '내용', '파이썬', '입문', '위', '파이썬', '기초', '설명', '파이썬', '라이브러리', '판', '다스', '기초', '설명', '등', '파이썬', '라이브러리', '설명', '각종', '사례', '환율', '조회', '국세청', '사업자', '등록', '번호', '조회', '네이버', '시청률', '조회', '나라장터', '공고', '파일', '취합', '뉴스레터', '작성', '및', '발송', '장주', '베', '타구', '기전', '자공시', '정보', '조회', '데이터', '워드', '텔레', '그램', '봇', '활용', '공시', '정보', '자동', '전달', '경쟁', '도서', '비교', '등', '상용', '소프트웨어', '설명', '교재', '달리', '무료', '오픈소스', '활용', '작성', '사례', '설명', '기존', '관련', '서적', '설명', '거의', '재무회계', '관련', '사례', '포함', '회계', '재무', '담당자', '업무', '자동화', '활용', '가능', '텔레', '그램', '봇', '활용', '핸드폰', '각종', '정보', '실시간', '사례', '등', '실무', '적용', '사례', '포함']"
과파이썬을활용한프로그래밍컴퓨터비전기초이론부터머신러닝을활용한영상처리프로젝트까지,https://search.shopping.naver.com/book/catalog/32473932245,https://shopping-phinf.pstatic.net/main_3247393/32473932245.20231011075203.jpg,윤대희,32400,위키북스,20210415,9791158392550,이책은컴퓨터비전기초이론을비롯해에서가장많이활용되는기능들을설명하고이미지데이터에서유의미한정보를찾는방식을다룹니다또한과파이썬이라는두가지프로그래밍언어로구성돼있어이나파이썬개발자분들이손쉽게를배울수있는영상처리입문서입니다이책에서는를폭넓게활용할수있도록머신러닝딥러닝모듈을비롯해과텐서플로등을활용해영상처리프로젝트까지진행하고다양한응용방법을제시합니다,"['과', '파이썬', '활용', '프로그래밍', '컴퓨터', '기초', '이론', '머신', '러닝', '활용', '한영', '상처리', '프로젝트']","['책', '컴퓨터', '기초', '이론', '비롯', '해', '장', '활용', '기능', '설명', '이미지', '데이터', '유', '의미', '정보', '방식', '또한', '파이썬', '가지', '프로그래밍언어', '구성', '파이썬', '개발자', '게', '영상', '처리', '입문', '책', '를', '활용', '머신', '러닝', '딥', '러닝', '모듈', '비롯', '해', '텐서', '플로', '등', '활용', '해', '영상', '처리', '프로젝트', '진행', '응용', '방법', '을제', '시합']"
하루에쪼갠다파이썬실전코드핵심기초컬러판실전코드핵심기초,https://search.shopping.naver.com/book/catalog/32492734385,https://shopping-phinf.pstatic.net/main_3249273/32492734385.20221227204109.jpg,코딩 코치스 Coding Coaches,9800,부크크(bookk),20200815,9791137214422,하루에쪼갠다시리즈에대하여하루에쪼갠다시리즈는포스트코로나언택트뉴노멀시대의우리모두를위해기획하였습니다하루에쪼갠다시리즈는부담없이막간을활용하여핵심지식을챙기는모든분야를망라한자가발전교양학습시리즈입니다하루에쪼갠다시리즈는콤팩트한포맷편하게접근가능한가성비갑의전국민문고시리즈입니다책의특징하루에쪼갠다파이썬실전코드핵심기초는프로그래밍학습경험이단도없는코딩완전초심자를위해설치및학습부담전혀없이실전코드만을통해파이썬의기초의핵심을이해할수있도록만들었습니다하루에쪼갠다파이썬실전코드핵심기초의구조는좌측페이지에는실전코드예제가있고우측페이지에파이썬의개념및코드의내용을설명합니다책의효과적인학습법하루에쪼갠다파이썬실전코드핵심기초의가장효과적인학습법은일단먼저눈으로우측페이지의내용전체를빠르게회독합니다읽으면서납득이되고고개를끄덕이는것만으로우리의시도는일단성공입니다다음으로사이트를이용하여직접코드를입력하면서작동여부를확인합니다출판사서평하루에쪼갠다파이썬실전코드핵심기초는애플앱스토어에서파이썬핵심기초실전코드로끝내기전이라는어플리케이션으로도만날수있습니다,"['하루', '파이썬', '실전', '코드', '핵심', '기초', '컬러', '코드', '핵심', '기초']","['하루', '시리즈', '대하', '하루', '시리즈', '포스트', '코로나', '택트', '뉴', '노멀', '대의', '우리', '모두', '위해', '기획', '하루', '시리즈', '부담', '막간', '활용', '핵심', '지식', '분야', '망라', '자가발전', '교양', '학습', '시리즈', '하루', '시리즈', '콤팩트', '포맷', '접근', '성비', '갑', '의전', '국민', '문고', '시리즈', '책', '특징', '하루', '파이썬', '실전', '코드', '핵심', '기초', '프로그래밍', '학습', '경험', '이단', '코딩', '완전', '초심자', '위해', '설치', '및', '학습', '부담', '전혀', '실전', '코드', '통해', '파이썬', '기초', '핵심', '이해', '하루', '파이썬', '실전', '코드', '핵심', '기초', '구조', '좌측', '페이지', '실전', '코드', '예제', '우측', '페이지', '파이썬', '개념', '및', '코드', '내용', '설명', '책', '효과', '학습', '법', '하루', '파이썬', '실전', '코드', '핵심', '기초', '가장', '효과', '학습', '법', '일단', '먼저', '눈', '우측', '페이지', '내용', '전체', '회', '납득', '고개', '우리', '시도', '일단', '성공', '다음', '사이트', '이용', '직접', '코드', '입력', '면서', '작동', '여부', '확인', '출판사', '서평', '하루', '파이썬', '실전', '코드', '핵심', '기초', '애플', '앱스토어', '파이썬', '핵심', '기초', '실전', '코드', '어플리케이션']"
차근차근파이썬코딩실습연구활용대기과학편,https://search.shopping.naver.com/book/catalog/32496139238,https://shopping-phinf.pstatic.net/main_3249613/32496139238.20230820071403.jpg,류지훈^박훈영^시호연^심성보^윤현석^진대호^최다영,22500,좋은땅,20200727,9791165366414,파이썬은문법이쉽고간결해접근장벽이낮아서학습용으로적합하며오픈소스개발언어이기때문에무료로제공하고있어실력있는개발자들이만들어놓은훌륭한패키지들이많다하지만책들과영상들을통해파이썬을익힌후정작분석에필요한자료들을처리하고표출하고자하면예상치못한에러를마주하기마련이다그리고결국은해결방법을찾기위해많은시간을보내거나급한경우손에익숙한언어로돌아가게된다이경험을바탕으로차근차근파이썬코딩실습기본편과연구활용대기과학편의저자들은파이썬을사용해기상기후분야의자료를다루면서얻은노하우나문제해결등에초점을두어이를누구나쉽게이해하고사용할수있도록했기때문에여타책들보다큰도움이될것이다,"['차근차근', '파이썬', '코딩', '실습', '활용', '대기과학', '편']","['파이썬', '문법', '접근', '장벽', '학습', '용', '오픈소스', '발언', '이기', '때문', '무료', '제공', '실력', '개발자', '패키지', '책', '영상', '통해', '파이썬', '후', '정작', '분석', '자료', '처리', '표', '출하', '고자', '예', '상치', '못', '에러', '마주', '마련', '은', '해결', '방법', '찾기', '위해', '시간', '경우', '손', '언어', '경험', '바탕', '차근차근', '파이썬', '코딩', '실습', '기본', '편', '연구', '활용', '대기과학', '편의', '저자', '파이썬', '사용', '해기', '기후', '분야', '자료', '노하우', '문제해결', '등', '초점', '어이', '누구', '이해', '사용', '때문', '여타', '책', '도움']"
파이썬으로시작하는로봇활용교육햄스터,https://search.shopping.naver.com/book/catalog/32480537631,https://shopping-phinf.pstatic.net/main_3248053/32480537631.20221228073154.jpg,황준^연승욱^박광현,16200,영진닷컴,20200306,9788931461879,미래의메이커를위한파이썬으로시작하는로봇활용교육햄스터이책은언플러그드교육부터파이썬프로그래밍파이썬으로움직이는햄스터로봇그리고프로젝트기획및구축까지한권으로배워볼수있게담았다다른언어보다쉽고간결한파이썬언어를이용해프로그래밍의기초를배워보고파이썬라이브러리를이용해햄스터로봇실습해보면서피지컬컴퓨팅을배울수있다단순한따라하기가아닌문제해결방법과원리를이해하도록친절하게설명한다마지막챕터에는창의적사고실현을위한프로젝트기획및구축과정까지설명한다소프트웨어의현재와미래를알아보고자신의창의적인아이디어를실현할수있도록프로그래밍과피지컬컴퓨팅을배워보자,"['파이썬', '시작', '로봇', '활용', '교육', '햄스터']","['미래', '메이커', '위', '파이썬', '시작', '로봇', '활용', '교육', '햄스터', '책', '언플러그드', '교육', '파이썬', '프로그래밍', '파이썬', '햄스터', '로봇', '프로젝트', '기획', '및', '구축', '권', '다른언어', '파이썬', '언어', '용해', '프로그래밍', '기초', '보고', '파이썬', '라이브러리', '용해', '햄스터', '로봇', '실습', '피지', '컬', '컴퓨팅', '문제해결', '방법', '원리', '해하', '도록', '설명', '마지막', '터', '창의', '사고', '실현', '위', '프로젝트', '기획', '및', '구축', '과정', '설명', '소프트웨어', '현재', '미래', '신의', '창의', '아이디어', '실현', '프로그래밍', '피지', '컬', '컴퓨팅']"
파이썬을활용한크롤러개발과스크레이핑입문크롤러설계와개발부터수집데이터분석과운용까지,https://search.shopping.naver.com/book/catalog/32445096059,https://shopping-phinf.pstatic.net/main_3244509/32445096059.20221230072426.jpg,카토 카츠야^요코야마 유우키,27000,위키북스,20190724,9791158391645,웹데이터수집과분석을자동으로처리해보자인공지능머신러닝기술의발달과더불어최근데이터분석의수요가많아지고있습니다데이터를유의미한자료로활용하기위해서는다양한데이터를수집하는크롤링과수집한데이터를분석하는스크레이핑기술이필요합니다이책은데이터수집과분석등의업무를맡은프로그래머와크롤러개발을맡은엔지니어를대상으로크롤러개발방법부터실제크롤링과스크레이핑하는방법에대해상세하게설명하는입문서입니다이책에서는데이터분석을수행하는현업에서많이사용되는파이썬을사용하여크롤링스크레이핑의기본과다양한응용방법을알려주고이를운용할때직면할수있는상황들에대해설명합니다나아가실습예제로블로그데이터수집미세먼지정보수집등을다룹니다,"['파이썬', '활용', '롤러', '개발', '스크레이핑', '입문', '롤러', '설계', '개발', '수집', '데이터', '분석', '운용']","['웹', '데이터', '수집', '분석', '자동', '처리', '인공', '지능', '머신', '러닝', '기술', '발달', '최근', '데이터', '분석', '수요', '데이터', '유', '의미', '자료', '활용', '위해', '데이터', '수집', '롤링', '수집', '데이터', '분석', '스크레이핑', '기술', '책', '데이터', '수집', '과분', '석등', '업무', '프로그래머', '롤러', '개발', '엔지니어', '대상', '롤러', '개발', '방법', '실제', '롤링', '스크레이핑', '방법', '대해', '상세', '설명', '입문', '책', '데이터', '분석', '수행', '업', '사용', '파이썬', '을사', '크롤', '링스', '레이', '핑', '기본', '응용', '방법', '때', '직면', '상황', '해설', '실습', '제로', '블로그', '데이터', '수집', '미세먼지', '정보', '수집', '등']"
차근차근실습하며배우는파이토치딥러닝프로그래밍파이썬부터머신러닝기초이미지인식파인튜닝까지,https://search.shopping.naver.com/book/catalog/33964172625,https://shopping-phinf.pstatic.net/main_3396417/33964172625.20230919125042.jpg,아카이시 마사노리,28800,위키북스,20220818,9791158393441,딥러닝원리와파이토치의구현을빠르게이해하자이책은최근에특히주목받는딥러닝프레임워크인파이토치에관한입문서적이다이미지인식을주소재로삼아파이토치의장점을이해하고독자가직접파이토치프로그램을파이썬으로구현할수있게돕는것이이책의목표다딥러닝의학습원리인경사하강법과파이토치구현을복잡한수식없이그림을통해구체적으로이해하도록했으며어떤개념까지배웠는지코스맵을통해한눈에확인할수있다또한파이토치가자동으로생성한합성함수계산그래프를시각화하는도구를활용해합성함수의형태를이해할수있도록했다딥러닝에필요한파이썬기본문법과넘파이매트플롯립을부록에서설명하므로프로그래밍에익숙하지않더라도이책으로딥러닝을시작할수있다실습환경으로클라우드실행기반인구글코랩을사용하므로웹브라우저에서무료로간편하게실습할수있다나아가독자가코드를직접실행시켜보는것을매우중요하게생각해서구글코랩의사용법에대해서도자세하게설명한다,"['차근차근', '실습', '파', '이토', '치딥', '러닝', '프로그래밍', '파이썬', '머신', '러닝', '기초', '이미지', '인식', '튜닝']","['딥', '러닝', '원리', '파', '이토', '치의', '구현', '해하', '책', '최근', '주목', '딥', '러닝', '프레임워크', '인파', '이토', '치', '관', '입문', '서적', '이미지', '인식', '소재', '파', '이토', '치의', '장점', '이해', '독자', '직접', '파', '이토', '치', '프로그램', '파이썬', '구현', '책', '목표', '딥', '러닝', '학습', '원리', '경사', '하강', '법', '파', '이토', '치', '구현', '수식', '그림', '통해', '구체', '해하', '도록', '개념', '코스', '맵', '통해', '한눈', '확인', '또한', '파', '이토', '치가', '자동', '생', '합성함수', '계산', '그래프', '시각', '도구', '활용', '해', '합성함수', '형태', '이해', '딥', '러닝', '파이썬', '기본', '문법', '파이', '매트', '플롯', '립', '부록', '설명', '프로그래밍', '책', '딥', '러닝', '시작', '실습', '환경', '클라우드', '실행', '기반', '구글', '코랩', '사용', '웹브라우저', '무료', '독자', '코드', '직접', '실행', '매우', '생각', '구글', '코랩', '의사', '용법', '대해', '서도', '설명']"
한번배운파이썬나만의활용스킬개발자가아니어도도전하는일상과업무자동화,https://search.shopping.naver.com/book/catalog/32443154778,https://shopping-phinf.pstatic.net/main_3244315/32443154778.20230912084016.jpg,이강성,18000,프리렉,20200722,9788965402763,개발자가아니어도일상과업무에활용하는파이썬코딩코딩시대라는요즘누구나한번쯤컴퓨터교과나프로그래밍을배웁니다입문수준에서는주로기본문법과간단한예제를다루지요이정도로무엇을할수있을지어디에쓸수있을지고민해본적있지않나요파이썬은기본문법이다른언어에비해쉬운데다가다양한분야에넓게보편화되어있습니다따라서입문에서조금만더나아가면자신이필요한곳에무궁무진하게활용할수있습니다쓸모있는파이썬활용법을꾹꾹눌러담은이책을통해자신의일상과업무를편리하게바꿔봅시다,"['한번', '파이썬', '활용', '스킬', '개발자', '도전', '일상', '업무', '자동화']","['개발자', '일상', '업무', '활용', '파이썬', '코딩', '코딩', '시대', '요즘', '누구', '한번', '컴퓨터', '교과', '프로그래밍', '입문', '수준', '주로', '기본', '문법', '예제', '정도', '무엇', '어디', '고민', '해', '본적', '파이썬', '기본', '문법', '다른언어', '분야', '보편화', '따라서', '입문', '조금', '더', '자신', '곳', '무궁무진', '활용', '쓸모', '파이썬', '활용', '법', '꾹꾹', '책', '통해', '신의', '일상', '업무']"
파이썬문제해결력을키우는소프트웨어개발문제해결력을키우는소프트웨어개발,https://search.shopping.naver.com/book/catalog/38365281622,https://shopping-phinf.pstatic.net/main_3836528/38365281622.20230620100720.jpg,서성채,20900,전남대학교출판문화원,20230224,9788968499555,파이썬언어는사회변화의중심에서컴퓨터를제어하고정보를생성하는역할을하며초보자도쉽게소프트웨어를개발할수있다저자는대학에서컴퓨터프로그래밍을강의하면서소프트웨어개발이단순프로그램문법을공부하는것보다문제를분석하고설계한후이를언어로구현하는과정이매우중요하다는것을인식하였다이책은소프트웨어프로그램언어인파이썬언어의중요성을배우고인공지능시대에필수적인문제해결력분해추상화패턴알고리즘을키우는데도움을주기위한목적으로저술했다또한프로그래밍을처음배우는입문자들이문제에서구현까지소프트웨어개발과정을따라하기쉽게구성하였다특히이책에서는다음사항에역점을두었다각분야별로도식등을이용하여개념과원리를자세하게설명하고있어프로그램개발초보자도쉽게이해할수있도록구성하였다소프트웨어개발에필수적인반복선택함수등을자세히설명하였으며예제를통해소프트웨어개발중언제반복선택함수를사용해야하는지알수있다단순히프로그램문법을넘어서문제로부터소프트웨어개발까지의과정에필요한문제해결력분해추상화패턴알고리즘을배울수있도록단계적으로필요한사항을기술하였다,"['파이썬', '문제해결', '소프트웨어', '개발', '문제해결', '소프트웨어', '개발']","['파이썬', '사회', '변화', '중심', '컴퓨터', '제어', '정보', '생', '역할', '초보자', '소프트웨어', '개발', '저자', '대학', '컴퓨터', '프로그래밍', '강의', '소프트웨어', '개발', '단순', '프로그램', '문법', '공부', '것', '문제', '분석', '설계', '후', '언어', '구현', '과정', '매우', '인식', '책', '소프트웨어', '프로그램', '파이썬', '언어', '중요성', '인공', '지능', '시대', '필수', '문제해결', '분해', '추상화', '패턴', '알고리즘', '도움', '주기', '위', '목적', '저술', '또한', '프로그래밍', '처음', '입문', '문제', '구현', '소프트웨어', '개발', '과정', '구성', '책', '다음', '사항', '역점', '각분', '별로', '도식', '등', '이용', '개념', '원리', '설명', '프로그램', '개발', '초보자', '이해', '구성', '소프트웨어', '개발', '필수', '반복', '선택', '함수', '등', '설명', '예제', '통해', '소프트웨어', '개발', '언제', '반복', '선택', '함수', '사용', '프로그램', '문법', '문제', '로부터', '소프트웨어', '개발', '과정', '문제해결', '분해', '추상화', '패턴', '알고리즘', '단계', '사항', '기술']"
개발자를위한실전선형대수학파이썬버전대응구글코랩실습가능데이터과학과머신러닝을위한선형대수학의개념와응용,https://search.shopping.naver.com/book/catalog/42799506626,https://shopping-phinf.pstatic.net/main_4279950/42799506626.20231004072423.jpg,마이크 X 코헨,25200,한빛미디어,20230925,9791169211451,복잡한증명과수식없이파이썬을이용해직관적으로배우는선형대수학연습문제해답해설강의무료샘플북제공오늘날거의모든분석과알고리즘의기초가되는선형대수학을효율적으로배우는방법은무엇일까요기존처럼방정식을암기하거나추상적인증명을파고들어야할까요어쩌면이런방법들은너무많은시간이필요하고지루하기도합니다기존의복잡한증명을다루는방식과는다르게이책은파이썬코드실습으로선형대수학의개념을직관적으로익힐수있게안내합니다또한풍부한연습문제를통해현업에서활용되는선형대수학의응용을직접구현해보며실무경험도쌓을수있습니다이책으로실제활용되는선형대수학의개념과응용을익혀여러분의업무에바로활용해보세요주요내용벡터와행렬의개념과활용방법벡터와행렬연산다양한곱셈과변환행렬의독립성과계수및역행렬응용선형대수학에서사용되는중요한분해분해및분해고윳값분해및특잇값분해주성분분석을포함한응용분야소개파이썬을이용한수식증명및연산간소화,"['개발자', '위', '실전', '선형대수학', '파이썬', '버전', '대응', '구글', '코랩', '실습', '가능', '데이터', '과학', '머신', '러닝', '위', '선형대수학', '개념', '응용']","['증명', '수식', '파이썬', '용해', '직관', '선형대수학', '연습', '문제', '해답', '해설', '강의', '무료', '샘플', '북제', '오늘날', '거의', '분석', '알고리즘', '기초', '선형대수학', '효율', '방법', '무엇', '요기', '존', '방정식', '암기', '거나', '추상', '인증', '요', '어쩌면', '방법', '시간', '니', '기존', '증명', '방식', '게이', '책', '파이썬', '코드', '실습', '선형대수학', '개념', '직관', '안내', '풍부', '연습', '문제', '통해', '업', '활용', '선형대수학', '응용', '직접', '구현', '실무', '경험', '책', '실제', '활용', '선형대수학', '개념', '응용', '여러분', '업무', '에바', '활용', '주요', '내용', '벡터', '행렬', '개념', '활용', '방법', '벡터', '행렬', '연산', '곱셈', '변환', '행렬', '독립성', '계수', '및', '역행렬', '응용', '선형대수학', '사용', '분해', '분해', '및', '분해', '고윳값', '분해', '및특', '값', '분해', '주성분', '분석', '포함', '응용분야', '소개', '파이썬', '용한', '수식', '증명', '및', '연산', '간소화']"
보통의취준생을위한코딩테스트파이썬백준플래티넘코드포스파란색랭크달성하기,https://search.shopping.naver.com/book/catalog/32467175702,https://shopping-phinf.pstatic.net/main_3246717/32467175702.20230313182740.jpg,권국원,27000,로드북,20220223,9788997924950,이책은손에잡히는코딩테스트합격방법을제시한다바로백준플래티넘코드포스파란색랭크로목표설정을구체화한것이다이수준을달성하면웬만한기업의코딩테스트문제는충분히풀어낼수있다목표를이루기위해단순히기출문제를많이푸는방식에서벗어나학부수준의핵심알고리즘개와핵심문제개에집중하여자세한해설과함께실었다이책으로기본기를갖추면다양한문제를혼자힘으로풀수있는역량을갖출수있을것이다대상독자파이썬으로기본적인코딩을할수있는취준생알고리즘적사고가부족하다고생각하여코딩근육을키우고싶은개발자,"['보통', '취준생', '위', '코딩', '테스트', '파이썬', '준', '플래티넘', '코드', '포스', '파란색', '랭', '달성']","['책', '손', '코딩', '테스트', '합격', '방법', '제시', '바로', '준', '플래티넘', '코드', '포스', '파란색', '랭', '목표', '설정', '구체화', '것', '수준', '달성', '기업', '코딩', '테스트', '문제', '목표', '위해', '기출', '문제', '방식', '학부', '수준', '핵심', '알고리즘', '핵심', '문제', '집중', '해설', '실었', '책', '기본', '문제', '혼자', '힘', '역량', '대상', '독자', '파이썬', '기본', '인코딩', '취준생', '알고리즘', '사고', '생각', '코딩', '근육', '개발자']"
